codigo,date,value
20702,2025-05-01,4330
20702,2025-06-01,4086
20702,2025-07-01,4270
20702,2025-08-01,4732
20702,2025-09-01,5306
20702,2025-10-01,5294
20702,2025-11-01,4575
20702,2025-12-01,4135
20702,2026-01-01,3432
20702,2026-02-01,3300
20702,2026-03-01,3988
20702,2026-04-01,3306
20702,2026-05-01,3322
20702,2026-06-01,3500
20703,2011-03-01,5049
20703,2011-04-01,5092
20703,2011-05-01,5906
20703,2011-06-01,6235
20703,2011-07-01,6371
20703,2011-08-01,7181
20703,2011-09-01,6345
20703,2011-10-01,5294
20703,2011-11-01,6217
20703,2011-12-01,6643
20703,2012-01-01,5985
20703,2012-02-01,5390
20703,2012-03-01,7035
20703,2012-04-01,5830
20703,2012-05-01,7028
20703,2012-06-01,7257
20703,2012-07-01,7456
20703,2012-08-01,8464
20703,2012-09-01,6606
20703,2012-10-01,7976
20703,2012-11-01,7483
20703,2012-12-01,8113
20703,2013-01-01,7676
20703,2013-02-01,6703
20703,2013-03-01,8392
20703,2013-04-01,9172
20703,2013-05-01,9752
20703,2013-06-01,9894
20703,2013-07-01,10185
20703,2013-08-01,9478
20703,2013-09-01,8598
20703,2013-10-01,9317
20703,2013-11-01,9235
20703,2013-12-01,9946
20703,2014-01-01,8525
20703,2014-02-01,9304
20703,2014-03-01,8313
20703,2014-04-01,9425
20703,2014-05-01,10935
20703,2014-06-01,10009
20703,2014-07-01,10711
20703,2014-08-01,10050
20703,2014-09-01,10744
20703,2014-10-01,11112
20703,2014-11-01,9765
20703,2014-12-01,10495
20703,2015-01-01,10074
20703,2015-02-01,7358
20703,2015-03-01,9951
20703,2015-04-01,10360
20703,2015-05-01,7195
20703,2015-06-01,7571
20703,2015-07-01,7728
20703,2015-08-01,7206
20703,2015-09-01,6878
20703,2015-10-01,5976
20703,2015-11-01,6240
20703,2015-12-01,7089
20703,2016-01-01,4597
20703,2016-02-01,5037
20703,2016-03-01,6333
20703,2016-04-01,6100
20703,2016-05-01,6348
20703,2016-06-01,6642
20703,2016-07-01,6132
20703,2016-08-01,6751
20703,2016-09-01,5055
20703,2016-10-01,5272
20703,2016-11-01,6242
20703,2016-12-01,9008
20703,2017-01-01,5316
20703,2017-02-01,5614
20703,2017-03-01,6275
20703,2017-04-01,5828
20703,2017-05-01,7221
20703,2017-06-01,7476
20703,2017-07-01,7276
20703,2017-08-01,7409
20703,2017-09-01,5636
20703,2017-10-01,5664
20703,2017-11-01,5786
20703,2017-12-01,5670
20703,2018-01-01,5525
20703,2018-02-01,5195
20703,2018-03-01,5949
20703,2018-04-01,6123
20703,2018-05-01,6741
20703,2018-06-01,6825
20703,2018-07-01,6921
20703,2018-08-01,7177
20703,2018-09-01,6617
20703,2018-10-01,7304
20703,2018-11-01,6853
20703,2018-12-01,7358
20703,2019-01-01,5158
20703,2019-02-01,7456
20703,2019-03-01,6896
20703,2019-04-01,7141
20703,2019-05-01,7512
20703,2019-06-01,8003
20703,2019-07-01,8167
20703,2019-08-01,6605
20703,2019-09-01,7848
20703,2019-10-01,9526
20703,2019-11-01,8783
20703,2019-12-01,9077
20703,2020-01-01,7087
20703,2020-02-01,7222
20703,2020-03-01,8525
20703,2020-04-01,7463
20703,2020-05-01,7553
20703,2020-06-01,9464
20703,2020-07-01,10724
20703,2020-08-01,11586
20703,2020-09-01,11389
20703,2020-10-01,11832
20703,2020-11-01,11935
20703,2020-12-01,13007
20703,2021-01-01,9528
20703,2021-02-01,10787
20703,2021-03-01,14161
20703,2021-04-01,13223
20703,2021-05-01,14440
20703,2021-06-01,14262
20703,2021-07-01,13938
20703,2021-08-01,16272
20703,2021-09-01,15036
20703,2021-10-01,13534
20703,2021-11-01,13927
20703,2021-12-01,14058
20703,2022-01-01,11056
20703,2022-02-01,11104
20703,2022-03-01,14115
20703,2022-04-01,11140
20703,2022-05-01,13137
20703,2022-06-01,14013
20703,2022-07-01,14357
20703,2022-08-01,13908
20703,2022-09-01,13924
20703,2022-10-01,13038
20703,2022-11-01,12915
20703,2022-12-01,12757
20703,2023-01-01,11332
20703,2023-02-01,10799
20703,2023-03-01,14852
20703,2023-04-01,12219
20703,2023-05-01,12954
20703,2023-06-01,13024
20703,2023-07-01,12569
20703,2023-08-01,13544
20703,2023-09-01,14664
20703,2023-10-01,13807
20703,2023-11-01,13364
20703,2023-12-01,14430
20703,2024-01-01,13103
20703,2024-02-01,13546
20703,2024-03-01,15300
20703,2024-04-01,16203
20703,2024-05-01,17843
20703,2024-06-01,17749
20703,2024-07-01,18327
20703,2024-08-01,18633
20703,2024-09-01,17751
20703,2024-10-01,16305
20703,2024-11-01,14728
20703,2024-12-01,15266
20703,2025-01-01,14404
20703,2025-02-01,14466
20703,2025-03-01,13367
20703,2025-04-01,14340
20703,2025-05-01,14245
20703,2025-06-01,14704
20703,2025-07-01,14216
20703,2025-08-01,14362
20703,2025-09-01,15208
20703,2025-10-01,16698
20703,2025-11-01,14977
20703,2025-12-01,18142
20703,2026-01-01,13953
20703,2026-02-01,15510
20703,2026-03-01,21208
20703,2026-04-01,18498
20703,2026-05-01,20244
20703,2026-06-01,23075
20704,2011-03-01,5841
20704,2011-04-01,5818
20704,2011-05-01,6793
20704,2011-06-01,7062
20704,2011-07-01,7245
20704,2011-08-01,8166
20704,2011-09-01,7238
20704,2011-10-01,6017
20704,2011-11-01,7056
20704,2011-12-01,7443
20704,2012-01-01,6781
20704,2012-02-01,6069
20704,2012-03-01,7844
20704,2012-04-01,6490
20704,2012-05-01,7785
20704,2012-06-01,8158
20704,2012-07-01,8478
20704,2012-08-01,9711
20704,2012-09-01,7656
20704,2012-10-01,9290
20704,2012-11-01,8654
20704,2012-12-01,9256
20704,2013-01-01,8963
20704,2013-02-01,7846
20704,2013-03-01,9841
20704,2013-04-01,10826
20704,2013-05-01,11436
20704,2013-06-01,11576
20704,2013-07-01,11999
20704,2013-08-01,11305
20704,2013-09-01,10234
20704,2013-10-01,10808
20704,2013-11-01,10527
20704,2013-12-01,11215
20704,2014-01-01,9541
20704,2014-02-01,10326
20704,2014-03-01,9193
20704,2014-04-01,10376
20704,2014-05-01,12358
20704,2014-06-01,11336
20704,2014-07-01,12041
20704,2014-08-01,11378
20704,2014-09-01,12243
20704,2014-10-01,12597
20704,2014-11-01,11082
20704,2014-12-01,12377
20704,2015-01-01,11805
20704,2015-02-01,8504
20704,2015-03-01,11579
20704,2015-04-01,11898
20704,2015-05-01,8478
20704,2015-06-01,8832
20704,2015-07-01,8916
20704,2015-08-01,8308
20704,2015-09-01,7979
20704,2015-10-01,7036
20704,2015-11-01,7149
20704,2015-12-01,8190
20704,2016-01-01,5350
20704,2016-02-01,5804
20704,2016-03-01,7233
20704,2016-04-01,6889
20704,2016-05-01,7159
20704,2016-06-01,7456
20704,2016-07-01,6896
20704,2016-08-01,7578
20704,2016-09-01,5766
20704,2016-10-01,6044
20704,2016-11-01,7034
20704,2016-12-01,9825
20704,2017-01-01,5906
20704,2017-02-01,6113
20704,2017-03-01,6922
20704,2017-04-01,6306
20704,2017-05-01,7786
20704,2017-06-01,8019
20704,2017-07-01,7738
20704,2017-08-01,7995
20704,2017-09-01,6140
20704,2017-10-01,6234
20704,2017-11-01,6281
20704,2017-12-01,6224
20704,2018-01-01,6088
20704,2018-02-01,5768
20704,2018-03-01,6590
20704,2018-04-01,6888
20704,2018-05-01,7467
20704,2018-06-01,7604
20704,2018-07-01,7679
20704,2018-08-01,8065
20704,2018-09-01,7435
20704,2018-10-01,8278
20704,2018-11-01,7470
20704,2018-12-01,7930
20704,2019-01-01,5678
20704,2019-02-01,7958
20704,2019-03-01,7336
20704,2019-04-01,7635
20704,2019-05-01,8048
20704,2019-06-01,8487
20704,2019-07-01,8696
20704,2019-08-01,7244
20704,2019-09-01,8498
20704,2019-10-01,10337
20704,2019-11-01,9456
20704,2019-12-01,9740
20704,2020-01-01,7720
20704,2020-02-01,7824
20704,2020-03-01,9084
20704,2020-04-01,8039
20704,2020-05-01,8074
20704,2020-06-01,10098
20704,2020-07-01,11483
20704,2020-08-01,12742
20704,2020-09-01,12657
20704,2020-10-01,13078
20704,2020-11-01,13268
20704,2020-12-01,14651
20704,2021-01-01,10813
20704,2021-02-01,12167
20704,2021-03-01,15984
20704,2021-04-01,14984
20704,2021-05-01,16288
20704,2021-06-01,16323
20704,2021-07-01,15896
20704,2021-08-01,18984
20704,2021-09-01,17451
20704,2021-10-01,15918
20704,2021-11-01,16196
20704,2021-12-01,15830
20704,2022-01-01,12725
20704,2022-02-01,12671
20704,2022-03-01,16296
20704,2022-04-01,12955
20704,2022-05-01,15228
20704,2022-06-01,16257
20704,2022-07-01,16801
20704,2022-08-01,16350
20704,2022-09-01,16467
20704,2022-10-01,15222
20704,2022-11-01,15319
20704,2022-12-01,14718
20704,2023-01-01,13341
20704,2023-02-01,12502
20704,2023-03-01,17426
20704,2023-04-01,14219
20704,2023-05-01,15169
20704,2023-06-01,15204
20704,2023-07-01,14759
20704,2023-08-01,15757
20704,2023-09-01,16813
20704,2023-10-01,16142
20704,2023-11-01,15519
20704,2023-12-01,16716
20704,2024-01-01,15049
20704,2024-02-01,15605
20704,2024-03-01,17606
20704,2024-04-01,18686
20704,2024-05-01,20697
20704,2024-06-01,20615
20704,2024-07-01,21466
20704,2024-08-01,21634
20704,2024-09-01,20686
20704,2024-10-01,19476
20704,2024-11-01,17493
20704,2024-12-01,18017
20704,2025-01-01,17098
20704,2025-02-01,17928
20704,2025-03-01,17490
20704,2025-04-01,18617
20704,2025-05-01,18574
20704,2025-06-01,18790
20704,2025-07-01,18486
20704,2025-08-01,19095
20704,2025-09-01,20513
20704,2025-10-01,21992
20704,2025-11-01,19552
20704,2025-12-01,22278
20704,2026-01-01,17384
20704,2026-02-01,18810
20704,2026-03-01,25196
20704,2026-04-01,21803
20704,2026-05-01,23566
20704,2026-06-01,26575
20708,2011-03-01,520
20708,2011-04-01,554
20708,2011-05-01,499
20708,2011-06-01,629
20708,2011-07-01,627
20708,2011-08-01,425
20708,2011-09-01,623
20708,2011-10-01,436
20708,2011-11-01,647
20708,2011-12-01,740
20708,2012-01-01,708
20708,2012-02-01,588
20708,2012-03-01,557
20708,2012-04-01,556
20708,2012-05-01,597
20708,2012-06-01,511
20708,2012-07-01,698
20708,2012-08-01,857
20708,2012-09-01,634
20708,2012-10-01,769
20708,2012-11-01,1091
20708,2012-12-01,1117
20708,2013-01-01,1175
20708,2013-02-01,1158
20708,2013-03-01,1187
20708,2013-04-01,1344
20708,2013-05-01,1096
20708,2013-06-01,883
20708,2013-07-01,903
20708,2013-08-01,948
20708,2013-09-01,851
20708,2013-10-01,1071
20708,2013-11-01,1269
20708,2013-12-01,1835
20708,2014-01-01,1765
20708,2014-02-01,771
20708,2014-03-01,527
20708,2014-04-01,733
20708,2014-05-01,842
20708,2014-06-01,896
20708,2014-07-01,1213
20708,2014-08-01,1235
20708,2014-09-01,1233
20708,2014-10-01,1182
20708,2014-11-01,1075
20708,2014-12-01,1394
20708,2015-01-01,1109
20708,2015-02-01,717
20708,2015-03-01,812
20708,2015-04-01,703
20708,2015-05-01,769
20708,2015-06-01,1300
20708,2015-07-01,731
20708,2015-08-01,655
20708,2015-09-01,709
20708,2015-10-01,971
20708,2015-11-01,914
20708,2015-12-01,804
20708,2016-01-01,981
20708,2016-02-01,805
20708,2016-03-01,884
20708,2016-04-01,933
20708,2016-05-01,901
20708,2016-06-01,937
20708,2016-07-01,783
20708,2016-08-01,649
20708,2016-09-01,736
20708,2016-10-01,935
20708,2016-11-01,1060
20708,2016-12-01,1241
20708,2017-01-01,975
20708,2017-02-01,822
20708,2017-03-01,767
20708,2017-04-01,764
20708,2017-05-01,920
20708,2017-06-01,1071
20708,2017-07-01,929
20708,2017-08-01,665
20708,2017-09-01,732
20708,2017-10-01,1106
20708,2017-11-01,1102
20708,2017-12-01,994
20708,2018-01-01,716
20708,2018-02-01,546
20708,2018-03-01,774
20708,2018-04-01,763
20708,2018-05-01,829
20708,2018-06-01,826
20708,2018-07-01,737
20708,2018-08-01,762
20708,2018-09-01,991
20708,2018-10-01,1494
20708,2018-11-01,1358
20708,2018-12-01,1142
20708,2019-01-01,1083
20708,2019-02-01,814
20708,2019-03-01,830
20708,2019-04-01,869
20708,2019-05-01,856
20708,2019-06-01,506
20708,2019-07-01,475
20708,2019-08-01,700
20708,2019-09-01,1150
20708,2019-10-01,1562
20708,2019-11-01,1723
20708,2019-12-01,1262
20708,2020-01-01,685
20708,2020-02-01,636
20708,2020-03-01,747
20708,2020-04-01,571
20708,2020-05-01,626
20708,2020-06-01,553
20708,2020-07-01,436
20708,2020-08-01,1256
20708,2020-09-01,1879
20708,2020-10-01,2203
20708,2020-11-01,1950
20708,2020-12-01,1379
20708,2021-01-01,791
20708,2021-02-01,535
20708,2021-03-01,463
20708,2021-04-01,397
20708,2021-05-01,336
20708,2021-06-01,202
20708,2021-07-01,496
20708,2021-08-01,1409
20708,2021-09-01,1715
20708,2021-10-01,1354
20708,2021-11-01,1397
20708,2021-12-01,1239
20708,2022-01-01,700
20708,2022-02-01,565
20708,2022-03-01,464
20708,2022-04-01,341
20708,2022-05-01,306
20708,2022-06-01,344
20708,2022-07-01,574
20708,2022-08-01,2433
20708,2022-09-01,3090
20708,2022-10-01,2309
20708,2022-11-01,1547
20708,2022-12-01,1223
20708,2023-01-01,743
20708,2023-02-01,812
20708,2023-03-01,1030
20708,2023-04-01,615
20708,2023-05-01,482
20708,2023-06-01,857
20708,2023-07-01,1347
20708,2023-08-01,2684
20708,2023-09-01,2713
20708,2023-10-01,2926
20708,2023-11-01,2142
20708,2023-12-01,1730
20708,2024-01-01,1258
20708,2024-02-01,1227
20708,2024-03-01,1279
20708,2024-04-01,1094
20708,2024-05-01,1093
20708,2024-06-01,833
20708,2024-07-01,798
20708,2024-08-01,2224
20708,2024-09-01,2712
20708,2024-10-01,3267
20708,2024-11-01,2836
20708,2024-12-01,3793
20708,2025-01-01,2556
20708,2025-02-01,1423
20708,2025-03-01,1040
20708,2025-04-01,1079
20708,2025-05-01,1355
20708,2025-06-01,1246
20708,2025-07-01,1056
20708,2025-08-01,2065
20708,2025-09-01,2088
20708,2025-10-01,2395
20708,2025-11-01,1451
20708,2025-12-01,1993
20708,2026-01-01,1395
20708,2026-02-01,1400
20708,2026-03-01,2397
20708,2026-04-01,1842
20708,2026-05-01,1518
20708,2026-06-01,1458
20712,2011-03-01,320
20712,2011-04-01,333
20712,2011-05-01,348
20712,2011-06-01,331
20712,2011-07-01,298
20712,2011-08-01,330
20712,2011-09-01,303
20712,2011-10-01,346
20712,2011-11-01,486
20712,2011-12-01,535
20712,2012-01-01,365
20712,2012-02-01,362
20712,2012-03-01,445
20712,2012-04-01,453
20712,2012-05-01,544
20712,2012-06-01,519
20712,2012-07-01,470
20712,2012-08-01,532
20712,2012-09-01,457
20712,2012-10-01,776
20712,2012-11-01,802
20712,2012-12-01,786
20712,2013-01-01,631
20712,2013-02-01,570
20712,2013-03-01,638
20712,2013-04-01,688
20712,2013-05-01,728
20712,2013-06-01,769
20712,2013-07-01,643
20712,2013-08-01,716
20712,2013-09-01,689
20712,2013-10-01,994
20712,2013-11-01,1119
20712,2013-12-01,1292
20712,2014-01-01,831
20712,2014-02-01,750
20712,2014-03-01,719
20712,2014-04-01,786
20712,2014-05-01,1023
20712,2014-06-01,1029
20712,2014-07-01,1008
20712,2014-08-01,1023
20712,2014-09-01,1028
20712,2014-10-01,895
20712,2014-11-01,992
20712,2014-12-01,1123
20712,2015-01-01,893
20712,2015-02-01,775
20712,2015-03-01,875
20712,2015-04-01,845
20712,2015-05-01,934
20712,2015-06-01,1020
20712,2015-07-01,1025
20712,2015-08-01,976
20712,2015-09-01,853
20712,2015-10-01,733
20712,2015-11-01,943
20712,2015-12-01,1116
20712,2016-01-01,757
20712,2016-02-01,765
20712,2016-03-01,785
20712,2016-04-01,812
20712,2016-05-01,896
20712,2016-06-01,998
20712,2016-07-01,869
20712,2016-08-01,750
20712,2016-09-01,645
20712,2016-10-01,791
20712,2016-11-01,889
20712,2016-12-01,1004
20712,2017-01-01,656
20712,2017-02-01,716
20712,2017-03-01,749
20712,2017-04-01,685
20712,2017-05-01,847
20712,2017-06-01,896
20712,2017-07-01,789
20712,2017-08-01,855
20712,2017-09-01,729
20712,2017-10-01,796
20712,2017-11-01,902
20712,2017-12-01,990
20712,2018-01-01,824
20712,2018-02-01,722
20712,2018-03-01,805
20712,2018-04-01,857
20712,2018-05-01,936
20712,2018-06-01,999
20712,2018-07-01,866
20712,2018-08-01,942
20712,2018-09-01,808
20712,2018-10-01,929
20712,2018-11-01,988
20712,2018-12-01,1091
20712,2019-01-01,926
20712,2019-02-01,893
20712,2019-03-01,896
20712,2019-04-01,1015
20712,2019-05-01,1095
20712,2019-06-01,1143
20712,2019-07-01,1146
20712,2019-08-01,1130
20712,2019-09-01,1076
20712,2019-10-01,1250
20712,2019-11-01,1302
20712,2019-12-01,1438
20712,2020-01-01,1166
20712,2020-02-01,1114
20712,2020-03-01,958
20712,2020-04-01,1293
20712,2020-05-01,851
20712,2020-06-01,1114
20712,2020-07-01,1015
20712,2020-08-01,988
20712,2020-09-01,768
20712,2020-10-01,1307
20712,2020-11-01,1508
20712,2020-12-01,1621
20712,2021-01-01,1119
20712,2021-02-01,1221
20712,2021-03-01,1395
20712,2021-04-01,1245
20712,2021-05-01,1449
20712,2021-06-01,1498
20712,2021-07-01,1428
20712,2021-08-01,1368
20712,2021-09-01,1261
20712,2021-10-01,1196
20712,2021-11-01,1431
20712,2021-12-01,1589
20712,2022-01-01,1144
20712,2022-02-01,1174
20712,2022-03-01,1337
20712,2022-04-01,1764
20712,2022-05-01,1856
20712,2022-06-01,1879
20712,2022-07-01,1792
20712,2022-08-01,1558
20712,2022-09-01,1309
20712,2022-10-01,1224
20712,2022-11-01,1291
20712,2022-12-01,1341
20712,2023-01-01,1272
20712,2023-02-01,1122
20712,2023-03-01,1338
20712,2023-04-01,1085
20712,2023-05-01,1260
20712,2023-06-01,1279
20712,2023-07-01,1217
20712,2023-08-01,1374
20712,2023-09-01,1235
20712,2023-10-01,1286
20712,2023-11-01,1381
20712,2023-12-01,1633
20712,2024-01-01,1257
20712,2024-02-01,1260
20712,2024-03-01,1265
20712,2024-04-01,1455
20712,2024-05-01,1608
20712,2024-06-01,1713
20712,2024-07-01,1630
20712,2024-08-01,1570
20712,2024-09-01,1635
20712,2024-10-01,1685
20712,2024-11-01,1742
20712,2024-12-01,1775
20712,2025-01-01,1590
20712,2025-02-01,1667
20712,2025-03-01,1583
20712,2025-04-01,1576
20712,2025-05-01,1780
20712,2025-06-01,1724
20712,2025-07-01,1644
20712,2025-08-01,1486
20712,2025-09-01,1598
20712,2025-10-01,1567
20712,2025-11-01,1591
20712,2025-12-01,1532
20712,2026-01-01,1045
20712,2026-02-01,1041
20712,2026-03-01,1221
20712,2026-04-01,1195
20712,2026-05-01,1328
20712,2026-06-01,1408
20713,2011-03-01,47
20713,2011-04-01,52
20713,2011-05-01,117
20713,2011-06-01,110
20713,2011-07-01,93
20713,2011-08-01,113
20713,2011-09-01,139
20713,2011-10-01,135
20713,2011-11-01,130
20713,2011-12-01,157
20713,2012-01-01,106
20713,2012-02-01,100
20713,2012-03-01,88
20713,2012-04-01,108
20713,2012-05-01,129
20713,2012-06-01,203
20713,2012-07-01,86
20713,2012-08-01,96
20713,2012-09-01,105
20713,2012-10-01,165
20713,2012-11-01,199
20713,2012-12-01,209
20713,2013-01-01,69
20713,2013-02-01,100
20713,2013-03-01,133
20713,2013-04-01,121
20713,2013-05-01,183
20713,2013-06-01,499
20713,2013-07-01,500
20713,2013-08-01,380
20713,2013-09-01,284
20713,2013-10-01,376
20713,2013-11-01,346
20713,2013-12-01,538
20713,2014-01-01,326
20713,2014-02-01,394
20713,2014-03-01,278
20713,2014-04-01,264
20713,2014-05-01,372
20713,2014-06-01,495
20713,2014-07-01,383
20713,2014-08-01,254
20713,2014-09-01,341
20713,2014-10-01,331
20713,2014-11-01,264
20713,2014-12-01,285
20713,2015-01-01,169
20713,2015-02-01,130
20713,2015-03-01,69
20713,2015-04-01,54
20713,2015-05-01,35
20713,2015-06-01,48
20713,2015-07-01,32
20713,2015-08-01,31
20713,2015-09-01,53
20713,2015-10-01,48
20713,2015-11-01,70
20713,2015-12-01,66
20713,2016-01-01,23
20713,2016-02-01,16
20713,2016-03-01,23
20713,2016-04-01,34
20713,2016-05-01,24
20713,2016-06-01,26
20713,2016-07-01,21
20713,2016-08-01,45
20713,2016-09-01,32
20713,2016-10-01,6
20713,2016-11-01,28
20713,2016-12-01,50
20713,2017-01-01,12
20713,2017-02-01,7
20713,2017-03-01,12
20713,2017-04-01,6
20713,2017-05-01,15
20713,2017-06-01,11
20713,2017-07-01,9
20713,2017-08-01,19
20713,2017-09-01,11
20713,2017-10-01,18
20713,2017-11-01,25
20713,2017-12-01,21
20713,2018-01-01,10
20713,2018-02-01,9
20713,2018-03-01,13
20713,2018-04-01,12
20713,2018-05-01,10
20713,2018-06-01,9
20713,2018-07-01,21
20713,2018-08-01,17
20713,2018-09-01,35
20713,2018-10-01,48
20713,2018-11-01,41
20713,2018-12-01,18
20713,2019-01-01,8
20713,2019-02-01,7
20713,2019-03-01,15
20713,2019-04-01,15
20713,2019-05-01,11
20713,2019-06-01,13
20713,2019-07-01,38
20713,2019-08-01,73
20713,2019-09-01,79
20713,2019-10-01,73
20713,2019-11-01,33
20713,2019-12-01,39
20713,2020-01-01,91
20713,2020-02-01,56
20713,2020-03-01,57
20713,2020-04-01,38
20713,2020-05-01,24
20713,2020-06-01,29
20713,2020-07-01,47
20713,2020-08-01,67
20713,2020-09-01,105
20713,2020-10-01,158
20713,2020-11-01,107
20713,2020-12-01,58
20713,2021-01-01,61
20713,2021-02-01,77
20713,2021-03-01,66
20713,2021-04-01,52
20713,2021-05-01,49
20713,2021-06-01,36
20713,2021-07-01,115
20713,2021-08-01,142
20713,2021-09-01,136
20713,2021-10-01,175
20713,2021-11-01,46
20713,2021-12-01,56
20713,2022-01-01,68
20713,2022-02-01,73
20713,2022-03-01,64
20713,2022-04-01,49
20713,2022-05-01,45
20713,2022-06-01,32
20713,2022-07-01,78
20713,2022-08-01,64
20713,2022-09-01,441
20713,2022-10-01,95
20713,2022-11-01,56
20713,2022-12-01,35
20713,2023-01-01,37
20713,2023-02-01,41
20713,2023-03-01,105
20713,2023-04-01,32
20713,2023-05-01,46
20713,2023-06-01,99
20713,2023-07-01,106
20713,2023-08-01,882
20713,2023-09-01,607
20713,2023-10-01,222
20713,2023-11-01,183
20713,2023-12-01,131
20713,2024-01-01,118
20713,2024-02-01,141
20713,2024-03-01,148
20713,2024-04-01,180
20713,2024-05-01,159
20713,2024-06-01,121
20713,2024-07-01,125
20713,2024-08-01,143
20713,2024-09-01,286
20713,2024-10-01,174
20713,2024-11-01,98
20713,2024-12-01,135
20713,2025-01-01,114
20713,2025-02-01,109
20713,2025-03-01,181
20713,2025-04-01,255
20713,2025-05-01,377
20713,2025-06-01,147
20713,2025-07-01,99
20713,2025-08-01,253
20713,2025-09-01,405
20713,2025-10-01,182
20713,2025-11-01,139
20713,2025-12-01,69
20713,2026-01-01,43
20713,2026-02-01,76
20713,2026-03-01,72
20713,2026-04-01,43
20713,2026-05-01,360
20713,2026-06-01,524
24439,2011-03-01,215510
24439,2011-04-01,216408
24439,2011-05-01,216023
24439,2011-06-01,219303
24439,2011-07-01,236541
24439,2011-08-01,240813
24439,2011-09-01,233794
24439,2011-10-01,232458
24439,2011-11-01,234541
24439,2011-12-01,228315
24439,2012-01-01,231718
24439,2012-02-01,227459
24439,2012-03-01,233864
24439,2012-04-01,237132
24439,2012-05-01,243625
24439,2012-06-01,240208
24439,2012-07-01,249560
24439,2012-08-01,246198
24439,2012-09-01,250671
24439,2012-10-01,267715
24439,2012-11-01,254251
24439,2012-12-01,258702
24439,2013-01-01,259934
24439,2013-02-01,264413
24439,2013-03-01,258341
24439,2013-04-01,263470
24439,2013-05-01,278869
24439,2013-06-01,275954
24439,2013-07-01,267530
24439,2013-08-01,274187
24439,2013-09-01,265331
24439,2013-10-01,269201
24439,2013-11-01,272565
24439,2013-12-01,278523
24439,2014-01-01,280405
24439,2014-02-01,284750
24439,2014-03-01,285430
24439,2014-04-01,283800
24439,2014-05-01,278756
24439,2014-06-01,278299
24439,2014-07-01,276926
24439,2014-08-01,280368
24439,2014-09-01,287651
24439,2014-10-01,282483
24439,2014-11-01,272974
24439,2014-12-01,280284
24439,2015-01-01,288960
24439,2015-02-01,267107
24439,2015-03-01,278469
24439,2015-04-01,279781
24439,2015-05-01,274515
24439,2015-06-01,275066
24439,2015-07-01,273053
24439,2015-08-01,269825
24439,2015-09-01,274711
24439,2015-10-01,265963
24439,2015-11-01,266159
24439,2015-12-01,262936
24439,2016-01-01,253916
24439,2016-02-01,251130
24439,2016-03-01,250020
24439,2016-04-01,249019
24439,2016-05-01,251594
24439,2016-06-01,249916
24439,2016-07-01,250660
24439,2016-08-01,245152
24439,2016-09-01,247299
24439,2016-10-01,251485
24439,2016-11-01,247175
24439,2016-12-01,244925
24439,2017-01-01,250549
24439,2017-02-01,237833
24439,2017-03-01,258686
24439,2017-04-01,253163
24439,2017-05-01,253391
24439,2017-06-01,266493
24439,2017-07-01,257604
24439,2017-08-01,259362
24439,2017-09-01,258569
24439,2017-10-01,265375
24439,2017-11-01,267811
24439,2017-12-01,272629
24439,2018-01-01,276544
24439,2018-02-01,285311
24439,2018-03-01,280706
24439,2018-04-01,281974
24439,2018-05-01,284394
24439,2018-06-01,285306
24439,2018-07-01,289098
24439,2018-08-01,301408
24439,2018-09-01,294823
24439,2018-10-01,300303
24439,2018-11-01,305817
24439,2018-12-01,307109
24439,2019-01-01,310731
24439,2019-02-01,312070
24439,2019-03-01,316226
24439,2019-04-01,312897
24439,2019-05-01,325410
24439,2019-06-01,330299
24439,2019-07-01,331992
24439,2019-08-01,335712
24439,2019-09-01,336603
24439,2019-10-01,339263
24439,2019-11-01,347513
24439,2019-12-01,356008
24439,2020-01-01,352506
24439,2020-02-01,359335
24439,2020-03-01,381420
24439,2020-04-01,314585
24439,2020-05-01,302098
24439,2020-06-01,315176
24439,2020-07-01,346929
24439,2020-08-01,358292
24439,2020-09-01,367646
24439,2020-10-01,367771
24439,2020-11-01,380506
24439,2020-12-01,349443
24439,2021-01-01,346183
24439,2021-02-01,370935
24439,2021-03-01,383381
24439,2021-04-01,402341
24439,2021-05-01,412012
24439,2021-06-01,422217
24439,2021-07-01,438291
24439,2021-08-01,437909
24439,2021-09-01,450545
24439,2021-10-01,463558
24439,2021-11-01,453697
24439,2021-12-01,429634
24439,2022-01-01,466008
24439,2022-02-01,465876
24439,2022-03-01,514552
24439,2022-04-01,512727
24439,2022-05-01,514514
24439,2022-06-01,511547
24439,2022-07-01,531443
24439,2022-08-01,535850
24439,2022-09-01,535830
24439,2022-10-01,549657
24439,2022-11-01,495644
24439,2022-12-01,486999
24439,2023-01-01,505721
24439,2023-02-01,497354
24439,2023-03-01,496536
24439,2023-04-01,492719
24439,2023-05-01,505777
24439,2023-06-01,512811
24439,2023-07-01,522021
24439,2023-08-01,531232
24439,2023-09-01,546185
24439,2023-10-01,545165
24439,2023-11-01,550469
24439,2023-12-01,550708
24439,2024-01-01,565477
24439,2024-02-01,562603
24439,2024-03-01,574536
24439,2024-04-01,558475
24439,2024-05-01,575693
24439,2024-06-01,603803
24439,2024-07-01,609793
24439,2024-08-01,617985
24439,2024-09-01,611736
24439,2024-10-01,618922
24439,2024-11-01,620033
24439,2024-12-01,623930
24439,2025-01-01,624140
24439,2025-02-01,641103
24439,2025-03-01,649491
24439,2025-04-01,668236
24439,2025-05-01,654598
